id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50498486,Condo in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,189845056,Mili,,Mission,37.74991,-122.42286,Entire home/apt,189,30,3,2023-08-12,0.11,4,269,1,
50509087,Condo in San Francisco · 2 bedrooms · 2 beds · 2.5 baths,2093773,Brandon,,Financial District,37.79711,-122.39907,Entire home/apt,600,30,1,2023-10-02,0.47,1,332,1,
50527012,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 2 baths,24776510,John,,South of Market,37.77072,-122.42143,Entire home/apt,170,30,7,2023-09-16,0.25,2,126,3,
50540365,Guest suite in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,503596,Amanda,,South of Market,37.77914,-122.40725,Entire home/apt,140,30,12,2023-08-31,0.46,1,336,6,
50547275,Rental unit in San Francisco · 1 bedroom · 5 shared baths,267895362,Rocky,,Nob Hill,37.78943,-122.41943,Private room,60,365,0,,,55,364,0,
50547535,Home in San Francisco · ★4.97 · 2 bedrooms · 1 bed · 1 bath,29591034,Brian,,Nob Hill,37.78874,-122.42099,Entire home/apt,275,3,61,2023-11-13,2.92,4,0,36,2022-003175STR
50547559,Rental unit in San Francisco · 1 bedroom · 5 shared baths,267895362,Rocky,,Nob Hill,37.78931,-122.41987,Private room,50,365,0,,,55,364,0,
50547744,Rental unit in San Francisco · 1 bedroom · 5 shared baths,267895362,Rocky,,Nob Hill,37.79083,-122.41759,Private room,47,365,0,,,55,364,0,
50549243,Home in San Francisco · ★4.95 · 1 bedroom · 1 bed · 1 bath,737738,Ting Ting,,Western Addition,37.77315,-122.42634,Entire home/apt,199,3,20,2023-07-29,0.67,1,17,4,STR-0005163
50581810,Guest suite in San Francisco · ★4.91 · 1 bedroom · 1 bed · 1 bath,43453992,Alison,,Outer Sunset,37.74872,-122.49485,Entire home/apt,140,1,182,2023-11-22,8.71,1,136,91,City registration pending
50617578,Home in San Francisco · ★4.71 · 1 bedroom · 1 bed · 2.5 shared baths,27123550,Jacquelyn,,Bayview,37.73288,-122.38755,Private room,50,30,7,2023-08-26,0.25,5,301,1,
50618497,Home in San Francisco · ★4.97 · Studio · 1 bath,264577957,Tom,,Outer Sunset,37.75577,-122.50599,Entire home/apt,138,2,154,2023-11-12,5.26,3,73,57,STR-0004839
50622262,Home in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,8585109,Thea,,Noe Valley,37.74278,-122.43433,Private room,66,2,68,2023-09-12,2.32,2,145,26,pending
50623131,Hostel in San Francisco · ★4.64 · 1 bedroom · 2 beds · 1 shared bath,76841544,Steve,,Downtown/Civic Center,37.78113,-122.4156,Private room,82,1,97,2023-10-07,3.44,6,142,38,0475941
50623567,Hostel in San Francisco · ★4.68 · 1 bedroom · 3 beds · 1 private bath,76841544,Steve,,Downtown/Civic Center,37.785835,-122.411598,Private room,95,1,44,2023-11-25,1.54,6,145,30,0475941
50623787,Hostel in San Francisco · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,76841544,Steve,,Downtown/Civic Center,37.78542,-122.41077,Private room,95,1,10,2023-05-12,0.35,6,132,2,0475941
50661344,Guest suite in San Francisco · ★4.98 · 1 bedroom · 1 bed · 1 bath,394914577,Gail,,Haight Ashbury,37.76392,-122.44741,Entire home/apt,235,2,40,2023-11-17,2.75,1,109,30,2022-008457STR
50663591,Townhouse in San Francisco · 2 bedrooms · 3 beds · 2 baths,2484584,Atambir,,Castro/Upper Market,37.75708,-122.43756,Entire home/apt,293,30,2,2022-08-08,0.07,1,179,0,pending
50679278,Rental unit in San Francisco · ★4.85 · 1 bedroom · 2 beds · 1 private bath,704771,Giulia,,Western Addition,37.77864,-122.43146,Private room,149,1,174,2023-11-26,5.95,1,0,67,2023-002201STR
50681643,Condo in San Francisco · ★4.89 · Studio · 1 bed · 1 bath,1218853,Ken,,South of Market,37.7798,-122.41034,Entire home/apt,90,30,9,2023-07-01,0.32,1,117,3,
50700085,Home in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 bath,3871459,Giuliano,,Inner Richmond,37.77754,-122.47567,Entire home/apt,120,30,6,2021-09-09,0.21,1,2,0,1125671
50728175,Home in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,8609116,Zachary,,Castro/Upper Market,37.76455,-122.43016,Entire home/apt,208,30,4,2022-02-08,0.15,1,267,0,
50730080,Rental unit in San Francisco · ★4.83 · 4 bedrooms · 5 beds · 1 bath,409952387,Jamie,,Haight Ashbury,37.77040606973599,-122.4428304580001,Entire home/apt,425,3,6,2023-04-28,0.33,1,364,2,STR-0002407
50733860,Guesthouse in San Francisco · ★4.67 · 1 bedroom · 1 bed · 1 bath,259056393,Henry,,Potrero Hill,37.7575,-122.40179,Entire home/apt,122,30,9,2023-10-03,0.37,1,338,4,
50734589,Guesthouse in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,30437251,Steve,,Russian Hill,37.7993,-122.41903,Entire home/apt,471,30,20,2023-10-01,0.88,1,302,4,City registration pending
50749922,Villa in San Francisco · ★4.67 · 1 bedroom · 3 beds · 1 shared bath,15376205,Simon,,Bayview,37.71425,-122.38943,Private room,76,1,6,2022-08-02,0.21,3,0,0,2022-005766STR
50766515,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,401165959,Keyur,,Mission,37.74856,-122.42105,Entire home/apt,199,30,4,2023-11-12,0.15,1,179,1,
50770499,Rental unit in San Francisco · ★4.45 · 1 bedroom · 2 beds · 1 bath,347434681,Ori,,Western Addition,37.77064,-122.42554,Entire home/apt,108,30,11,2023-07-29,0.40,1,353,7,
50793241,Home in San Francisco · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,106820066,Zhen,,Bernal Heights,37.73195,-122.42827,Private room,48,2,76,2023-11-12,2.59,1,173,6,2023-001773STR
50799581,Guest suite in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,405598639,Aleksandra,,Outer Mission,37.72613,-122.44654,Entire home/apt,100,2,140,2023-12-01,4.91,3,66,55,STR-0005008
50824084,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,90565,Elisabeth,,Mission,37.758256,-122.4196164,Private room,105,1,12,2023-11-05,0.81,1,336,8,2022-007506STR
50826010,Serviced apartment in San Francisco · ★4.93 · 1 bedroom · 2 beds · 1 bath,410863411,Louis & Chris,,Western Addition,37.77395,-122.42404,Entire home/apt,300,2,74,2023-11-05,2.56,1,0,23,STR-0005065
50827199,Guest suite in San Francisco · ★4.18 · Studio · 1 bed · 1 private bath,10538570,Anna,,West of Twin Peaks,37.73611,-122.45552,Private room,110,1,17,2023-09-27,0.58,4,356,9,STR-0004821
50832759,Guest suite in San Francisco · ★4.87 · 1 bedroom · 2 beds · 1 bath,1422894,Lauren,,Noe Valley,37.74798,-122.42827,Entire home/apt,149,3,76,2023-10-01,2.63,1,110,32,STR-0005433
50834115,Home in San Francisco · ★4.90 · 1 bedroom · 1 bed · 1 private bath,189949162,Joey,,Outer Sunset,37.74574,-122.50511,Private room,84,1,249,2023-11-12,8.48,5,160,83,STR-0005723
50875485,Hostel in San Francisco · ★4.72 · 1 bedroom · 1 bed · 1 private bath,407298390,San Francisco,,Marina,37.800919,-122.425812,Private room,116,1,467,2023-10-16,15.96,9,364,48,Exempt
50875936,Hostel in San Francisco · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,407298390,San Francisco,,Marina,37.79981,-122.42657,Shared room,39,1,179,2023-09-28,6.12,9,363,33,Exempt
50876053,Hostel in San Francisco · ★4.75 · 1 bedroom · 2 beds · 1 private bath,407298390,San Francisco,,Marina,37.80002,-122.42535,Private room,146,1,32,2023-10-20,1.14,9,359,8,Exempt
50880610,Condo in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 bath,25079039,Mohammed,,Downtown/Civic Center,37.77772,-122.41834,Entire home/apt,165,30,4,2022-08-14,0.16,1,0,0,
50896231,Rental unit in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,20900027,Noe,,Mission,37.76651,-122.42593,Entire home/apt,175,30,3,2023-09-16,0.16,5,216,1,
50901173,Rental unit in San Francisco · ★4.71 · 1 bedroom · 2 beds · 1 bath,75975367,Colin,,Western Addition,37.78408,-122.44227,Entire home/apt,180,30,38,2023-10-28,1.41,1,365,13,pending
50904287,Home in San Francisco · ★4.97 · 3 bedrooms · 6 beds · 2 baths,353525007,Susan,,Bernal Heights,37.74541,-122.4085,Entire home/apt,323,2,113,2023-11-16,3.92,1,0,39,STR-0004723
50918319,Rental unit in San Francisco · Studio · 1 bed · 1 bath,131200418,Lois,,Haight Ashbury,37.7635,-122.44604,Entire home/apt,88,30,0,,,31,0,0,
50920396,Rental unit in San Francisco · ★4.83 · 1 bedroom · 2 beds · 1 bath,131200418,Lois,,Haight Ashbury,37.76467,-122.44816,Entire home/apt,104,30,12,2023-11-29,0.44,31,179,4,
50923567,Place to stay in San Francisco · ★4.95 · 2 bedrooms · 3 beds · 2 baths,3980939,Julia,,Outer Richmond,37.77238,-122.5,Entire home/apt,555,2,78,2023-11-26,2.71,1,52,33,2022-008606STR
50924495,Rental unit in San Francisco · ★4.0 · 1 bedroom · 1 shared bath,137211962,Jing,,Inner Sunset,37.76316,-122.47305,Private room,33,30,7,2023-10-01,0.31,6,127,3,
50936636,Guest suite in San Francisco · ★4.92 · 2 bedrooms · 2 beds · 1 bath,144910053,Anna,,Parkside,37.74372,-122.47458,Entire home/apt,196,2,74,2023-11-25,4.06,1,159,44,2022-004888STR
50940300,Villa in San Francisco · ★5.0 · 2 bedrooms · 5 beds · 1.5 baths,15376205,Simon,,Bayview,37.71651,-122.38939,Private room,142,1,3,2022-06-26,0.11,3,0,0,2022-005766STR
50971449,Rental unit in San Francisco · 1 bedroom · 2 beds · 1 bath,74125906,Tay,,Potrero Hill,37.75544,-122.4009,Entire home/apt,95,30,1,2021-10-02,0.04,6,365,0,
50998419,Home in San Francisco · ★4.40 · 2 bedrooms · 2 beds · 2 baths,78625540,Lenny &  Deb,,Bernal Heights,37.73856,-122.41591,Entire home/apt,139,30,5,2023-11-08,0.19,1,277,1,
51002009,Condo in San Francisco · ★4.86 · 2 bedrooms · 2 beds · 1 bath,73664622,Matt,,Outer Mission,37.72064,-122.44384,Entire home/apt,150,180,7,2023-07-16,0.45,1,88,2,2022-009209STR
51023575,Guest suite in San Francisco · ★4.96 · 1 bedroom · 2 beds · 1 bath,374199076,Aileen,,Inner Richmond,37.77932,-122.44743,Entire home/apt,238,2,113,2023-11-12,3.93,1,161,33,pending
51027403,Condo in San Francisco · ★5.0 · 1 bedroom · 2 beds · 1 bath,8091342,William,,Western Addition,37.78076,-122.44039,Entire home/apt,200,10,4,2023-02-25,0.29,1,0,2,2022-009573STR
51044188,Rental unit in San Francisco · ★4.94 · 1 bedroom · 1 bed · 1 bath,412979963,Maki,,Outer Richmond,37.777756,-122.478989,Entire home/apt,146,1,64,2023-11-29,2.26,1,86,30,2023-005632STR
51045180,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 bath,383468034,Elena,,South of Market,37.78497,-122.39276,Entire home/apt,125,30,0,,,1,0,0,
51047517,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,20900027,Noe,,Castro/Upper Market,37.76696,-122.42806,Entire home/apt,141,30,0,,,5,290,0,
51047707,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,403702270,Tu,,South of Market,37.78128,-122.39844,Private room,100,30,6,2023-10-23,0.25,1,132,1,
51048784,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,3926041,Jason,,Western Addition,37.774323,-122.43644,Private room,199,2,22,2023-11-12,1.35,3,262,17,STR-0001502
51050512,Guest suite in San Francisco · ★4.91 · 1 bedroom · 2 beds · 2 baths,10556833,Peter,,Inner Sunset,37.76176,-122.45366,Entire home/apt,191,1,137,2023-08-14,4.72,1,0,39,STR-0005162
51065674,Condo in San Francisco · ★4.88 · 2 bedrooms · 2 beds · 1 bath,413175220,Susan,,Outer Richmond,37.7842,-122.48576,Entire home/apt,97,30,25,2023-08-28,0.87,1,129,2,pending
51072536,Rental unit in San Francisco · ★New · 1 bedroom · 2 beds · 1 bath,27022605,Olena,,Inner Richmond,37.78800317943438,-122.46440120559829,Entire home/apt,111,30,0,,,1,64,0,
51072776,Home in San Francisco · 1 bedroom · 1 private bath,10508610,Daria,,Outer Mission,37.72696,-122.44825,Private room,165,1,0,,,1,364,0,2023-010744STR
51073629,Condo in San Francisco · 1 bedroom · 1 bed · 1 bath,1314189,Emily,,Mission,37.75658,-122.41662,Entire home/apt,150,60,1,2023-05-27,0.16,2,352,1,
51087652,Rental unit in San Francisco · 2 bedrooms · 2 beds · 1 bath,8177674,Rajat,,Noe Valley,37.74611,-122.42495,Entire home/apt,180,30,1,2022-10-22,0.07,1,179,0,
51099172,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Chinatown,37.79236,-122.40803,Entire home/apt,304,1,1,2022-07-15,0.06,37,192,0,Exempt
51103339,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Nob Hill,37.79241,-122.40972,Entire home/apt,304,1,0,,,37,11,0,Exempt
51103827,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Chinatown,37.79205,-122.408,Entire home/apt,304,1,2,2022-07-15,0.11,37,164,0,Exempt
51104031,Condo in San Francisco · 1 bedroom · 2 beds · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Nob Hill,37.79036,-122.40989,Entire home/apt,304,1,0,,,37,4,0,Exempt
51104185,Condo in San Francisco · Studio · 1 bed · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Chinatown,37.79215,-122.40765,Entire home/apt,261,1,1,2022-06-10,0.06,37,206,0,Exempt
51104324,Condo in San Francisco · Studio · 1 bed · 1 bath,410094341,Park Royal Powell Place At Nob Hill,,Nob Hill,37.79233,-122.40992,Entire home/apt,304,1,0,,,37,11,0,Exempt
51106622,Guest suite in San Francisco · ★4.99 · Studio · 1 bed · 1 bath,11515755,Darren,,Mission,37.75821,-122.41447,Entire home/apt,221,2,86,2023-11-18,3.09,1,0,31,City Registration Pending
51130197,Guest suite in San Francisco · ★4.90 · 2 bedrooms · 2 beds · 2.5 baths,23195510,Jici,,Parkside,37.74506,-122.47155,Entire home/apt,155,2,93,2023-11-10,3.28,2,74,31,STR-0005167
51152647,Guest suite in San Francisco · ★4.82 · 1 bedroom · 1 bed · 1 bath,61184414,Marina,,Excelsior,37.71865,-122.43728,Entire home/apt,91,2,108,2023-11-06,3.77,2,87,29,StR-0002644
51171028,Boutique hotel in San Francisco · ★4.81 · Studio · 1 bed · 1 private bath,413946516,The Metro Hotel,,Haight Ashbury,37.77333,-122.43793,Private room,236,1,37,2023-11-19,1.51,7,354,13,0170132
51171654,Boutique hotel in San Francisco · ★4.65 · Studio · 1 bed · 1 private bath,413946516,The Metro Hotel,,Western Addition,37.77327,-122.43686,Private room,203,1,74,2023-09-27,2.86,7,341,8,0170132
51172223,Boutique hotel in San Francisco · ★4.78 · 2 bedrooms · 2 beds · 1 private bath,413946516,The Metro Hotel,,Haight Ashbury,37.7714,-122.43869,Private room,307,1,23,2023-08-16,0.85,7,307,5,0170132
51172285,Townhouse in San Francisco · ★4.82 · 3 bedrooms · 4 beds · 1.5 baths,78305879,Angelica,,Marina,37.80549,-122.43932,Entire home/apt,749,3,33,2023-11-12,1.16,1,163,13,0005165
51172351,Boutique hotel in San Francisco · ★4.76 · 2 bedrooms · 3 beds · 1 private bath,413946516,The Metro Hotel,,Haight Ashbury,37.77196,-122.4383,Private room,348,1,29,2023-10-29,1.10,7,286,15,0170132
51172461,Boutique hotel in San Francisco · ★5.0 · Studio · 2 beds · 1 private bath,413946516,The Metro Hotel,,Western Addition,37.77166,-122.43671,Private room,296,1,3,2022-05-28,0.15,7,314,0,0170132
51172867,Boutique hotel in San Francisco · Studio · 2 beds · 1 private bath,413946516,The Metro Hotel,,Western Addition,37.77345,-122.43716,Private room,244,1,0,,,7,335,0,0170132
51173285,Boutique hotel in San Francisco · ★4.83 · Studio · 2 beds · 1 private bath,413946516,The Metro Hotel,,Western Addition,37.77141,-122.43709,Private room,285,1,6,2023-11-10,0.22,7,315,3,0170132
51179922,Condo in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,535845,Joanne,,Mission,37.75153,-122.42301,Entire home/apt,159,30,5,2023-03-01,0.25,1,80,1,1127575
51194667,Rental unit in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,366519169,Justin,,Castro/Upper Market,37.76121,-122.42845,Private room,77,30,12,2023-11-01,0.44,1,18,3,pending
51199210,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,122922522,Diego,,South of Market,37.78555,-122.39549,Entire home/apt,114,30,10,2023-11-19,0.43,8,89,4,
51216972,Guest suite in San Francisco · ★4.92 · 1 bedroom · 1 bed · 1 bath,93475120,Sven-Thorsten,,Noe Valley,37.74717850903648,-122.42536801310457,Entire home/apt,119,1,75,2023-11-17,4.51,1,0,51,2022-005814STR
51246228,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,106443340,Ursula,,Russian Hill,37.80143,-122.41829,Entire home/apt,200,30,9,2023-09-01,0.33,2,258,2,
51248089,Rental unit in San Francisco · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,89685111,Natasja,,Inner Richmond,37.7747,-122.46873,Private room,88,30,3,2023-07-31,0.16,2,364,1,
51248658,casa particular in San Francisco · ★4.99 · 1 bedroom · 1 bed · 1 bath,414925801,Steve & Mimi,,Glen Park,37.73894,-122.42749,Entire home/apt,114,3,68,2023-11-22,2.40,1,0,23,pending
51250970,Rental unit in San Francisco · ★5.0 · 3 bedrooms · 3 beds · 2 baths,8030315,Sebastian,,Excelsior,37.72523,-122.40763,Entire home/apt,130,30,5,2023-10-06,0.22,1,364,1,
51265257,Condo in San Francisco · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,16762410,Benoîte,,Western Addition,37.78203,-122.4419,Private room,76,3,113,2023-11-10,5.07,1,44,55,STR-0005122
51280287,Condo in San Francisco · ★4.80 · 2 bedrooms · 2 beds · 1 bath,415252234,Paul,,Haight Ashbury,37.77196,-122.44098,Entire home/apt,164,30,81,2023-03-27,2.90,1,81,15,pending
51285025,Home in San Francisco · ★4.97 · 3 bedrooms · 8 beds · 2 baths,415296880,Jerry,,Outer Sunset,37.74605,-122.49417,Private room,212,1,62,2023-11-19,3.49,1,354,40,2022-002198STR
51285544,Condo in San Francisco · ★4.90 · 1 bedroom · 2 beds · 1 bath,266184542,Karla,,Noe Valley,37.74329,-122.42444,Entire home/apt,120,30,10,2023-07-25,0.39,3,112,3,
51285891,Home in San Francisco · 1 bedroom · 1 bed · 1 shared bath,340699161,Brian,,Twin Peaks,37.7556,-122.45389,Private room,115,30,0,,,1,364,0,
51290168,Home in San Francisco · 1 bedroom · 1 private bath,6057010,Victoria,,Outer Mission,37.72871,-122.44349,Private room,75,30,0,,,2,364,0,
51293489,Home in San Francisco · ★5.0 · 2 bedrooms · 3 beds · 2 baths,13116,Greg,,Bernal Heights,37.74259,-122.41318,Entire home/apt,380,6,6,2023-08-27,0.34,1,0,3,2022-006633STR
51309897,Rental unit in San Francisco · ★4.77 · 1 bedroom · 2 beds · 1 private bath,184700906,Apoorva,,Bernal Heights,37.74243,-122.42192,Private room,72,1,105,2023-11-25,5.04,1,157,58,STR-0005744
51312294,Guest suite in San Francisco · ★4.85 · 2 bedrooms · 2 beds · 1 bath,32096000,Michael,,Inner Richmond,37.77871,-122.45766,Entire home/apt,212,3,111,2023-11-17,4.05,1,0,52,2021-004037STR
51324102,Home in San Francisco · ★4.76 · 2 bedrooms · 2 beds · 2 baths,34289429,John & Camellia,,North Beach,37.80235,-122.40533,Entire home/apt,250,30,29,2023-11-17,1.09,1,269,5,2022-001356STR
51327141,Loft in San Francisco · ★4.79 · 1 bedroom · 1 bed · 1 bath,14890500,Justin,,South of Market,37.78255,-122.40878,Entire home/apt,250,2,33,2023-11-09,1.20,1,73,11,pending
51331893,Rental unit in San Francisco · ★5.0 · Studio · 1 bed · 1 bath,415729144,Laney,,Pacific Heights,37.79462,-122.42822,Entire home/apt,106,30,6,2023-08-20,0.26,1,132,1,
51335297,Rental unit in San Francisco · 1 bedroom · 1 bed · 1 shared bath,131200418,Lois,,Parkside,37.74439,-122.47581,Private room,64,30,1,2023-08-18,0.28,31,340,1,
51341006,Guest suite in San Francisco · ★4.37 · Studio · 1 bed · 1 private bath,10538570,Anna,,West of Twin Peaks,37.73399,-122.45361,Private room,72,1,57,2023-10-21,2.01,4,324,14,STR-0004821
51341129,Rental unit in San Francisco · ★5.0 · 2 bedrooms · 2 beds · 1 bath,20153147,Dan,,Western Addition,37.7755,-122.42937,Entire home/apt,125,30,8,2023-11-05,0.32,2,295,4,
51341671,Guest suite in San Francisco · ★4.65 · 1 bedroom · 0 shared baths,10538570,Anna,,West of Twin Peaks,37.73398,-122.45504,Private room,69,1,54,2023-10-07,1.93,4,365,17,Str-0004821
51348251,Hotel in San Francisco · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,266321575,Hotel Bijou,,Downtown/Civic Center,37.7834,-122.40939,Private room,180,1,3,2022-09-22,0.17,8,0,0,0424789
51348923,Hotel in San Francisco · ★3.33 · 1 bedroom · 2 beds · 1 private bath,266321575,Hotel Bijou,,Downtown/Civic Center,37.7837,-122.41067,Private room,180,1,3,2023-01-05,0.11,8,0,2,0424789
51386434,Guest suite in San Francisco · ★4.73 · 1 bedroom · 1 bed · 1 bath,6067096,Victoria,,Outer Sunset,37.76315,-122.47813,Entire home/apt,126,3,92,2023-12-01,3.31,2,0,44,pending
